id;eventname;hostname;traptime;i2;e2;h2;t2;formatline;fl2
10933021;alarmACmainsTrap;RC_EV_SCF2_MT_PRI_1;"2014-10-09 22:09:06";10932986;linkDown;AC_AL_SA30_MT_PRI_1;"2014-10-09 22:08:54";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306315264"
10933021;alarmACmainsTrap;RC_EV_SCF2_MT_PRI_1;"2014-10-09 22:09:06";10932985;linkDown;AC_AL_SA30_MT_PRI_1;"2014-10-09 22:08:54";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306315264"
10933021;alarmACmainsTrap;RC_EV_SCF2_MT_PRI_1;"2014-10-09 22:09:06";10932984;linkDown;AC_AL_SA30_MT_PRI_1;"2014-10-09 22:08:54";"1 0";"Link down on interface 306315264.  Admin state: $2.  Operational state: $3 "
10931656;alarmACmainsTrap;RC_EV_SCF2_CR_MTS_1;"2014-10-09 21:55:55";NULL;NULL;NULL;NULL;"1 0";NULL
10931507;alarmACmainsTrap;RC_EV_SCF2_MG_CVL_1;"2014-10-09 21:54:30";NULL;NULL;NULL;NULL;"1 0";NULL
10929960;alarmACmainsTrap;RC_EV_SCF2_MG_CVL_1;"2014-10-09 21:37:43";NULL;NULL;NULL;NULL;"1 0";NULL
10929382;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 21:30:51";NULL;NULL;NULL;NULL;"1 0";NULL
10929292;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 21:29:36";NULL;NULL;NULL;NULL;"1 0";NULL
10928954;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 21:25:34";NULL;NULL;NULL;NULL;"1 0";NULL
10928615;alarmACmainsTrap;RC_EV_SCF2_MT_CAB_1;"2014-10-09 21:21:33";NULL;NULL;NULL;NULL;"1 0";NULL
10928389;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 21:18:58";NULL;NULL;NULL;NULL;"1 0";NULL
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10928097;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:15:56";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10928095;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:15:56";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10928096;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:15:56";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10928094;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:15:56";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10928093;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:15:56";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10928092;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:15:56";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10927996;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:14:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10927997;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:14:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10927994;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:14:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10927995;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:14:41";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306184192"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10927993;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:14:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10928013;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 21:14:56";10927992;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 21:14:41";"1 0";"Link down on interface 306184192.  Admin state: $2.  Operational state: $3 "
10927921;alarmACmainsTrap;RC_EV_SCF2_MG_CVL_1;"2014-10-09 21:13:55";NULL;NULL;NULL;NULL;"1 0";NULL
10927906;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 21:13:46";NULL;NULL;NULL;NULL;"1 0";NULL
10927247;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 21:06:15";NULL;NULL;NULL;NULL;"1 0";NULL
10926692;alarmACmainsTrap;RC_EV_SCF2_MT_DOR_1;"2014-10-09 20:59:33";NULL;NULL;NULL;NULL;"1 0";NULL
10926508;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 20:57:40";NULL;NULL;NULL;NULL;"1 0";NULL
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926761;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 21:00:05";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926759;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 21:00:05";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926760;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 21:00:05";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926758;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 21:00:05";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926757;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 21:00:05";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926673;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 20:59:18";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306331648"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926672;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 20:59:18";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306331648"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926670;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 20:59:18";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306331648"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926671;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 20:59:18";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306331648"
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926669;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 20:59:18";"1 0";"Link down on interface 306331648.  Admin state: $2.  Operational state: $3 "
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926756;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 21:00:05";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10926689;alarmACmainsTrap;RC_EV_SCF2_MT_CUL_1;"2014-10-09 20:59:33";10926674;linkDown;AC_AL_SA30_MT_CUL_1;"2014-10-09 20:59:18";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306331648"
10926081;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 20:53:04";NULL;NULL;NULL;NULL;"1 0";NULL
10925767;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 20:49:21";NULL;NULL;NULL;NULL;"1 0";NULL
10924859;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 20:39:24";NULL;NULL;NULL;NULL;"1 0";NULL
10924793;alarmACmainsTrap;RC_EV_SCF2_MT_GML_1;"2014-10-09 20:38:40";NULL;NULL;NULL;NULL;"1 0";NULL
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924848;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:39:21";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924847;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:39:21";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924846;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:39:21";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306364416"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924843;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:39:21";"1 0";"Link down on interface 306364416.  Admin state: $2.  Operational state: $3 "
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924757;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:38:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306233344"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924756;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:38:23";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306233344"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924755;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:38:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306233344"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924754;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:38:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306233344"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924845;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:39:21";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924844;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:39:21";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924758;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:38:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306233344"
10924789;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:38:38";10924753;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:38:23";"1 0";"Link down on interface 306233344.  Admin state: $2.  Operational state: $3 "
10924605;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 20:37:12";NULL;NULL;NULL;NULL;"1 0";NULL
10924582;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 20:37:01";NULL;NULL;NULL;NULL;"1 0";NULL
10924206;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:32:58";10924165;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:32:44";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924206;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:32:58";10924166;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:32:44";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924206;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:32:58";10924164;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:32:44";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306364416"
10924206;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:32:58";10924163;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:32:44";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924206;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:32:58";10924162;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:32:44";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10924206;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:32:58";10924161;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:32:44";"1 0";"Link down on interface 306364416.  Admin state: $2.  Operational state: $3 "
10924194;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 20:32:54";NULL;NULL;NULL;NULL;"1 0";NULL
10924073;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 20:31:40";NULL;NULL;NULL;NULL;"1 0";NULL
10923534;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 20:24:23";NULL;NULL;NULL;NULL;"1 0";NULL
10923460;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 20:23:47";NULL;NULL;NULL;NULL;"1 0";NULL
10923352;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:22:55";10923327;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:22:39";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10923352;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:22:55";10923325;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:22:39";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306364416"
10923352;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:22:55";10923324;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:22:39";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10923352;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:22:55";10923322;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:22:39";"1 0";"Link down on interface 306364416.  Admin state: $2.  Operational state: $3 "
10923352;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:22:55";10923323;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:22:39";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10923352;alarmACmainsTrap;RC_EV_SCF2_MT_ACA_1;"2014-10-09 20:22:55";10923326;linkDown;AC_AL_SA30_MT_ACA_1;"2014-10-09 20:22:39";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306364416"
10922735;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 20:15:52";NULL;NULL;NULL;NULL;"1 0";NULL
10922727;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 20:15:48";NULL;NULL;NULL;NULL;"1 0";NULL
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922757;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:16:03";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922756;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:16:03";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922755;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:16:03";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 302055424"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922753;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:16:03";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922752;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:16:03";"1 0";"Link down on interface 302055424.  Admin state: $2.  Operational state: $3 "
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922754;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:16:03";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922605;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:14:51";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922606;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:14:51";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922604;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:14:51";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922603;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:14:51";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922602;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:14:51";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10922683;alarmACmainsTrap;RC_EV_SCF2_CU_SCY_1;"2014-10-09 20:15:14";10922601;linkDown;AC_AL_SA30_CU_SCY_1;"2014-10-09 20:14:51";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10921907;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 20:06:40";NULL;NULL;NULL;NULL;"1 0";NULL
10921884;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 20:06:23";NULL;NULL;NULL;NULL;"1 0";NULL
10921258;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 19:59:25";NULL;NULL;NULL;NULL;"1 0";NULL
10920884;alarmACmainsTrap;RC_EV_SCF2_BL_TIQ_1;"2014-10-09 19:56:18";NULL;NULL;NULL;NULL;"1 0";NULL
10920654;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 19:53:19";NULL;NULL;NULL;NULL;"1 0";NULL
10920211;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 19:48:03";NULL;NULL;NULL;NULL;"1 0";NULL
10919821;alarmACmainsTrap;RC_EV_SCF2_BL_HAT_1;"2014-10-09 19:44:52";NULL;NULL;NULL;NULL;"1 0";NULL
10919814;alarmACmainsTrap;RC_EV_SCF2_CS_PTS_1;"2014-10-09 19:44:48";NULL;NULL;NULL;NULL;"1 0";NULL
10919812;alarmACmainsTrap;RC_EV_SCF2_BL_ARE_1;"2014-10-09 19:44:48";NULL;NULL;NULL;NULL;"1 0";NULL
10919810;alarmACmainsTrap;RC_EV_SCF2_BL_NRS_1;"2014-10-09 19:44:48";NULL;NULL;NULL;NULL;"1 0";NULL
10919804;alarmACmainsTrap;RC_EV_SCF2_BL_BLB_1;"2014-10-09 19:44:46";NULL;NULL;NULL;NULL;"1 0";NULL
10919801;alarmACmainsTrap;RC_EV_SCF2_BL_ELP_1;"2014-10-09 19:44:46";NULL;NULL;NULL;NULL;"1 0";NULL
10919798;alarmACmainsTrap;RC_EV_SCF2_BL_RVJ_1;"2014-10-09 19:44:45";NULL;NULL;NULL;NULL;"1 0";NULL
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919883;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:45:26";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919882;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:45:26";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919880;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:45:26";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919879;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:45:26";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919878;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:45:26";"1 0";"Link down on interface 302055424.  Admin state: $2.  Operational state: $3 "
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919881;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:45:26";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 302055424"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919724;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:44:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919723;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:44:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919722;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:44:23";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919721;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:44:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919719;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:44:23";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10919795;alarmACmainsTrap;RC_EV_SCF2_CS_EPA_1;"2014-10-09 19:44:44";10919720;linkDown;AC_AL_SA30_CS_EPA_1;"2014-10-09 19:44:23";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919910;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:45:27";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919911;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:45:27";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919909;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:45:27";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 302055424"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919908;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:45:27";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919906;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:45:27";"1 0";"Link down on interface 302055424.  Admin state: $2.  Operational state: $3 "
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919907;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:45:27";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919734;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:44:24";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919732;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:44:24";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919733;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:44:24";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919731;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:44:24";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919730;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:44:24";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10919784;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 19:44:39";10919729;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 19:44:24";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10919777;alarmACmainsTrap;RC_EV_SCF2_CS_TLQ_1;"2014-10-09 19:44:38";NULL;NULL;NULL;NULL;"1 0";NULL
10919580;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 19:42:16";NULL;NULL;NULL;NULL;"1 0";NULL
10918870;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 19:34:16";NULL;NULL;NULL;NULL;"1 0";NULL
